date,open,close,high,low,volume,code
2016-01-15,15.937,15.517,15.956,15.335,84581.0,601607
2016-01-18,15.288,15.718,15.813,15.154,68537.0,601607
2016-01-19,15.689,16.195,16.224,15.622,83061.0,601607
2016-01-20,16.195,15.947,16.329,15.775,89485.0,601607
2016-01-21,15.832,15.622,16.195,15.612,78323.0,601607
2016-01-22,15.784,15.851,16.004,15.383,67739.0,601607
2016-01-25,15.909,15.746,16.052,15.527,64755.0,601607
2016-01-26,15.574,14.609,15.641,14.428,114485.0,601607
2016-01-27,14.628,14.647,14.791,14.007,110536.0,601607
2016-01-28,14.437,14.523,15.058,14.208,104186.0,601607
2016-01-29,14.428,14.925,14.991,14.428,104852.0,601607
2016-02-01,14.848,14.533,14.896,14.332,77395.0,601607
2016-02-02,14.533,14.819,14.925,14.485,85785.0,601607
2016-02-03,14.647,14.647,14.733,14.447,49629.0,601607
2016-02-04,14.667,14.867,14.972,14.667,69320.0,601607
2016-02-05,14.848,14.991,15.144,14.819,94194.0,601607
2016-02-15,14.667,15.23,15.393,14.571,69358.0,601607
2016-02-16,15.249,15.708,15.832,15.249,122963.0,601607
2016-02-17,15.622,15.689,15.765,15.412,67311.0,601607
2016-02-18,15.727,15.479,15.88,15.412,123411.0,601607
2016-02-19,15.479,15.546,15.574,15.412,61322.0,601607
2016-02-22,15.689,15.813,15.899,15.641,91727.0,601607
2016-02-23,15.784,15.555,15.813,15.402,60571.0,601607
2016-02-24,15.527,15.832,15.851,15.441,84981.0,601607
2016-02-25,15.813,14.81,15.813,14.533,90355.0,601607
2016-02-26,14.925,14.819,15.03,14.714,69274.0,601607
2016-02-29,14.905,14.475,14.905,13.96,103789.0,601607
2016-03-01,14.428,14.609,14.667,14.093,86634.0,601607
2016-03-02,14.657,15.173,15.202,14.533,105714.0,601607
2016-03-03,15.163,15.316,15.355,15.011,104409.0,601607
2016-03-04,15.278,15.536,15.632,15.173,197475.0,601607
2016-03-07,15.67,15.488,15.737,15.316,70923.0,601607
2016-03-08,15.498,15.421,15.498,14.963,57063.0,601607
2016-03-09,15.192,15.46,15.479,15.001,61550.0,601607
2016-03-10,15.278,15.097,15.402,15.097,40151.0,601607
2016-03-11,15.02,15.106,15.163,14.905,29233.0,601607
2016-03-14,15.249,15.412,15.574,15.097,79342.0,601607
2016-03-15,15.383,15.536,15.565,15.001,99650.0,601607
2016-03-16,15.45,15.67,15.737,15.364,140541.0,601607
2016-03-17,15.622,15.832,15.937,15.622,80408.0,601607
2016-03-18,15.823,15.995,16.167,15.823,126611.0,601607
2016-03-21,16.148,16.071,16.205,16.004,117140.0,601607
2016-03-22,16.071,16.033,16.128,16.014,61912.0,601607
2016-03-23,15.995,15.966,16.09,15.813,72022.0,601607
2016-03-24,15.956,15.756,16.1,15.746,85204.0,601607
2016-03-25,15.737,15.832,15.918,15.67,50585.0,601607
2016-03-28,15.937,16.062,16.3,15.909,143231.0,601607
2016-03-29,16.004,16.052,16.205,15.909,87841.0,601607
2016-03-30,16.224,16.511,16.52,16.1,133986.0,601607
2016-03-31,16.558,16.367,16.578,16.3,64448.0,601607
2016-04-01,16.32,16.444,16.463,15.985,77780.0,601607
2016-04-05,16.386,16.568,16.625,16.291,79445.0,601607
2016-04-06,16.482,16.453,16.587,16.243,69982.0,601607
2016-04-07,16.482,16.52,16.845,16.482,118655.0,601607
2016-04-08,16.434,16.358,16.53,16.243,66424.0,601607
2016-04-11,16.482,17.132,17.275,16.482,185325.0,601607
2016-04-12,17.132,17.007,17.179,16.921,55378.0,601607
2016-04-13,17.007,17.132,17.39,17.007,80922.0,601607
2016-04-14,17.151,17.179,17.285,17.007,34116.0,601607
2016-04-15,17.227,17.17,17.285,16.988,50384.0,601607
2016-04-18,17.151,16.75,17.151,16.692,56785.0,601607
2016-04-19,16.845,16.788,16.941,16.597,48462.0,601607
2016-04-20,16.788,16.654,16.864,16.081,113488.0,601607
2016-04-21,16.434,16.3,16.616,16.243,37238.0,601607
2016-04-22,16.243,16.291,16.348,16.157,29184.0,601607
2016-04-25,16.272,16.234,16.31,15.966,31040.0,601607
2016-04-26,16.243,16.415,16.453,16.234,33815.0,601607
2016-04-27,16.463,16.472,16.568,16.377,43924.0,601607
2016-04-28,16.492,16.272,16.492,16.128,39693.0,601607
2016-04-29,16.339,17.294,17.371,16.3,164705.0,601607
2016-05-03,17.103,17.533,18.011,17.074,183648.0,601607
2016-05-04,17.409,18.03,18.078,17.409,178005.0,601607
2016-05-05,17.82,17.686,18.078,17.59,98979.0,601607
2016-05-06,17.772,17.313,17.81,17.304,99813.0,601607
2016-05-09,17.237,17.113,17.571,16.969,113540.0,601607
