date,open,high,low,close,volume,money
2019-10-22,17.12,20.55,17.12,20.55,38056.0,774877.8
2019-10-23,22.61,22.61,22.61,22.61,10800.0,244188.0
2019-10-24,24.87,24.87,24.87,24.87,22760.0,566041.2
2019-10-25,27.36,27.36,27.36,27.36,60708.0,1660970.88
2019-10-28,30.1,30.1,30.1,30.1,388433.0,11691833.3
2019-10-29,33.11,33.11,33.11,33.11,175237.0,5802097.07
2019-10-30,36.42,36.42,36.42,36.42,393476.0,14330395.92
2019-10-31,40.06,40.06,33.11,39.33,18109138.0,662701191.47
2019-11-01,36.0,38.88,35.4,35.86,12769525.0,469449161.45
2019-11-04,35.92,39.45,35.71,39.45,12935464.0,486249908.77
2019-11-05,39.0,39.08,35.52,36.3,13660248.0,512215750.99
2019-11-06,36.68,37.28,33.88,36.43,11525574.0,410020997.64
2019-11-07,35.2,35.99,34.5,35.22,8878145.0,313395997.72
2019-11-08,35.54,37.87,35.02,36.98,12538863.0,457237723.26
2019-11-11,35.62,35.7,33.28,33.29,10148997.0,345209522.63
2019-11-12,33.24,34.13,32.51,33.89,6919222.0,231110313.89
2019-11-13,33.5,34.72,33.3,33.93,7378580.0,251853102.07
2019-11-14,34.17,35.0,33.17,33.7,6944402.0,236217801.23
2019-11-15,33.83,35.56,33.25,33.25,8213436.0,282918705.32
2019-11-18,33.88,34.46,31.22,32.12,7654519.0,246411178.58
2019-11-19,31.8,33.2,31.52,32.98,7320090.0,236371708.05
2019-11-20,32.93,34.75,32.68,33.25,8707072.0,292206245.79
2019-11-21,32.2,34.4,31.61,34.25,7666382.0,250882028.46
2019-11-22,33.53,34.3,32.62,33.11,7661939.0,257575670.84
2019-11-25,33.3,33.86,29.96,30.28,7222073.0,226136723.61
2019-11-26,29.58,30.25,28.2,28.35,6075953.0,176862387.69
2019-11-27,28.41,28.86,27.86,28.61,3796781.0,108037982.91
2019-11-28,28.38,28.78,27.92,27.98,3782904.0,106744097.99
2019-11-29,28.34,30.78,28.08,30.78,6188242.0,183808485.51
