date,open,close,high,low,volume,code
2017-10-16,3.63,4.049,4.049,3.63,79.0,300708
2017-10-17,4.458,4.458,4.458,4.458,76.0,300708
2017-10-18,4.906,4.906,4.906,4.906,37.0,300708
2017-10-19,5.395,5.395,5.395,5.395,77.0,300708
2017-10-20,5.933,5.933,5.933,5.933,82.0,300708
2017-10-23,6.532,6.532,6.532,6.532,58.0,300708
2017-10-24,7.19,7.19,7.19,7.19,226.0,300708
2017-10-25,7.908,7.908,7.908,7.908,207.0,300708
2017-10-26,8.696,8.696,8.696,8.696,236.0,300708
2017-10-27,9.563,9.563,9.563,9.563,186.0,300708
2017-10-30,10.521,10.521,10.521,10.521,853.0,300708
2017-10-31,11.578,11.578,11.578,11.578,751.0,300708
2017-11-01,12.734,12.734,12.734,12.734,518.0,300708
2017-11-02,14.011,14.011,14.011,14.011,827.0,300708
2017-11-03,15.417,15.417,15.417,15.417,1163.0,300708
2017-11-06,16.962,16.962,16.962,16.962,1322.0,300708
2017-11-07,18.658,18.658,18.658,18.658,1049.0,300708
2017-11-08,20.522,20.522,20.522,20.522,1209.0,300708
2017-11-09,22.577,22.577,22.577,22.577,1317.0,300708
2017-11-10,24.83,24.83,24.83,24.83,5309.0,300708
2017-11-13,27.313,27.313,27.313,27.313,3555.0,300708
2017-11-14,30.046,30.046,30.046,30.046,2177.0,300708
2017-11-15,33.047,33.047,33.047,33.047,5157.0,300708
2017-11-16,36.348,36.348,36.348,36.348,7196.0,300708
2017-11-17,39.988,39.988,39.988,39.988,63197.0,300708
2017-11-20,37.245,35.989,37.245,35.989,81875.0,300708
2017-11-21,33.157,34.952,36.737,33.157,391838.0,300708
2017-11-22,32.908,31.571,34.503,31.462,315551.0,300708
2017-11-23,30.155,28.689,30.903,28.53,239629.0,300708
2017-11-24,28.909,27.084,29.358,26.805,211069.0,300708
2017-11-27,27.104,27.034,27.712,26.526,140843.0,300708
2017-11-28,27.204,28.221,28.311,27.094,181633.0,300708
2017-11-29,27.732,25.728,27.872,25.399,236689.0,300708
2017-11-30,25.628,26.017,26.306,25.429,149029.0,300708
2017-12-01,25.678,26.845,27.583,24.451,195994.0,300708
2017-12-04,25.927,24.162,26.127,24.162,151702.0,300708
2017-12-05,23.743,24.222,24.611,23.225,133668.0,300708
2017-12-06,24.312,26.645,26.645,24.312,210614.0,300708
2017-12-07,27.922,28.969,29.308,27.154,384068.0,300708
