date,open,close,high,low,volume,code
2018-02-06,13.42,12.96,13.61,12.66,474816.0,600596
2018-02-07,13.21,11.66,13.55,11.66,486713.0,600596
2018-02-08,11.49,11.9,12.45,11.38,335343.0,600596
2018-02-09,11.51,11.12,11.8,10.85,315445.0,600596
2018-02-12,11.17,11.63,11.77,11.17,204505.0,600596
2018-02-13,11.9,11.64,12.13,11.54,247936.0,600596
2018-02-14,11.81,11.81,11.97,11.7,170563.0,600596
2018-02-22,12.09,12.99,12.99,11.92,327576.0,600596
2018-02-23,13.01,13.39,13.54,12.9,405353.0,600596
2018-02-26,13.4,14.23,14.49,13.33,580961.0,600596
2018-02-27,14.02,14.28,14.33,13.95,360406.0,600596
2018-02-28,14.14,14.24,15.03,14.03,528946.0,600596
2018-03-01,14.24,14.28,14.66,14.0,409044.0,600596
2018-03-02,14.28,14.27,14.55,14.1,311756.0,600596
2018-03-05,14.28,13.77,14.46,13.46,462648.0,600596
2018-03-06,13.87,15.15,15.15,13.71,671972.0,600596
2018-03-07,15.0,13.91,15.12,13.87,643726.0,600596
2018-03-08,13.94,14.03,14.14,13.62,373223.0,600596
2018-03-09,13.97,13.86,14.01,13.43,360110.0,600596
2018-03-12,13.85,14.18,14.41,13.74,398869.0,600596
2018-03-13,14.3,13.99,14.43,13.86,294731.0,600596
2018-03-14,13.8,14.39,14.66,13.75,392911.0,600596
2018-03-15,14.28,13.87,14.55,13.6,355510.0,600596
2018-03-16,13.9,13.71,14.12,13.66,236993.0,600596
2018-03-19,13.6,13.19,13.6,12.87,314341.0,600596
2018-03-20,13.18,13.28,13.45,13.0,145662.0,600596
2018-03-21,13.32,13.28,13.82,13.24,173717.0,600596
2018-03-22,13.31,13.41,13.68,13.26,134418.0,600596
2018-03-23,12.9,12.18,12.93,12.1,273576.0,600596
2018-03-26,12.01,12.6,12.62,11.88,159614.0,600596
2018-03-27,12.85,12.82,13.06,12.67,179146.0,600596
2018-03-28,12.62,12.7,12.98,12.52,158180.0,600596
2018-03-29,12.76,13.27,13.33,12.5,233579.0,600596
2018-03-30,13.2,13.34,13.5,13.1,181259.0,600596
2018-04-02,13.26,13.13,13.7,13.0,201305.0,600596
2018-04-03,12.7,12.84,13.05,12.57,125182.0,600596
2018-04-04,12.99,13.61,13.88,12.98,300720.0,600596
2018-04-09,13.87,14.09,14.12,13.49,268518.0,600596
2018-04-10,13.85,14.11,14.13,13.56,250526.0,600596
2018-04-11,14.98,14.5,14.98,14.26,394174.0,600596
2018-04-12,14.51,14.33,14.73,14.18,246785.0,600596
2018-04-13,14.45,13.96,14.49,13.83,228259.0,600596
2018-04-16,13.96,14.06,14.23,13.77,229719.0,600596
2018-04-17,14.19,13.52,14.2,13.49,248386.0,600596
2018-04-18,13.65,14.46,14.56,13.56,437425.0,600596
2018-04-19,14.44,14.41,14.62,14.25,281388.0,600596
2018-04-20,14.3,13.79,14.48,13.77,272061.0,600596
2018-04-23,13.87,14.2,14.22,13.66,196610.0,600596
2018-04-24,14.26,15.37,15.62,14.17,788184.0,600596
2018-04-25,15.18,15.54,15.55,15.07,365661.0,600596
2018-04-26,15.56,15.31,15.71,15.13,351213.0,600596
2018-04-27,15.6,15.68,15.83,15.31,415657.0,600596
