date,open,close,high,low,volume,code
2017-11-15,8.48,8.41,8.52,8.38,73338.0,601949
2017-11-16,8.38,8.5,8.65,8.38,113375.0,601949
2017-11-17,8.49,7.94,8.54,7.88,159607.0,601949
2017-11-20,7.82,8.03,8.07,7.6,112132.0,601949
2017-11-21,7.99,7.96,8.08,7.87,81718.0,601949
2017-11-22,8.03,7.9,8.03,7.86,80946.0,601949
2017-11-23,7.94,7.55,7.99,7.52,97882.0,601949
2017-11-24,7.53,7.53,7.63,7.51,71942.0,601949
2017-11-27,7.53,7.43,7.62,7.38,81715.0,601949
2017-11-28,7.41,7.53,7.56,7.4,76627.0,601949
2017-11-29,7.53,7.54,7.56,7.41,81515.0,601949
2017-11-30,7.51,7.35,7.57,7.32,107562.0,601949
2017-12-01,7.35,7.44,7.45,7.25,89350.0,601949
2017-12-04,7.5,7.14,7.5,7.01,111138.0,601949
2017-12-05,7.1,6.82,7.18,6.72,149152.0,601949
2017-12-06,6.86,7.15,7.4,6.75,216996.0,601949
2017-12-07,7.1,7.07,7.18,7.02,118008.0,601949
2017-12-08,7.09,7.16,7.31,7.04,137670.0,601949
2017-12-11,7.16,7.18,7.22,7.11,82110.0,601949
2017-12-12,7.15,6.98,7.17,6.97,81922.0,601949
2017-12-13,6.98,7.04,7.06,6.96,48403.0,601949
2017-12-14,7.05,6.96,7.05,6.91,63539.0,601949
2017-12-15,6.99,6.99,7.07,6.92,64003.0,601949
2017-12-18,7.01,6.93,7.03,6.89,56077.0,601949
2017-12-19,6.9,7.03,7.05,6.88,76898.0,601949
2017-12-20,7.02,6.91,7.05,6.88,62095.0,601949
2017-12-21,6.87,6.94,7.03,6.7,96070.0,601949
2017-12-22,6.89,6.98,7.13,6.89,125320.0,601949
2017-12-25,6.92,7.04,7.1,6.77,134676.0,601949
2017-12-26,7.0,7.74,7.74,6.99,435275.0,601949
2017-12-27,7.8,7.85,8.26,7.74,653713.0,601949
2017-12-28,7.66,7.69,7.84,7.51,295821.0,601949
2017-12-29,7.67,7.51,7.76,7.43,195266.0,601949
2018-01-02,7.51,7.6,7.62,7.41,152696.0,601949
2018-01-03,7.61,7.54,7.62,7.49,149613.0,601949
2018-01-04,7.52,7.46,7.55,7.42,129069.0,601949
2018-01-05,7.46,7.39,7.49,7.35,135149.0,601949
2018-01-08,7.37,7.47,7.48,7.3,126527.0,601949
2018-01-09,7.44,7.42,7.49,7.38,88333.0,601949
2018-01-10,7.42,7.21,7.42,7.13,110166.0,601949
2018-01-11,7.21,7.29,7.34,7.13,90355.0,601949
2018-01-12,7.25,7.42,7.46,7.18,158761.0,601949
2018-01-15,7.42,7.05,7.42,7.03,137782.0,601949
2018-01-16,7.0,7.28,7.32,6.96,156478.0,601949
2018-01-17,7.25,7.49,7.82,7.25,296699.0,601949
2018-01-18,7.4,7.54,7.56,7.37,177446.0,601949
2018-01-19,7.54,7.39,7.65,7.37,182395.0,601949
2018-01-22,7.3,7.47,7.56,7.1,182481.0,601949
2018-01-23,7.43,7.35,7.47,7.32,113293.0,601949
2018-01-24,7.35,8.09,8.09,7.31,491638.0,601949
2018-01-25,8.37,8.22,8.87,8.15,1021798.0,601949
2018-01-26,8.01,8.06,8.3,7.97,399189.0,601949
2018-01-29,7.95,7.81,8.05,7.72,309933.0,601949
2018-01-30,7.79,7.77,7.86,7.73,156954.0,601949
2018-01-31,7.72,7.43,7.73,7.41,227305.0,601949
2018-02-01,7.45,6.92,7.49,6.9,239519.0,601949
2018-02-02,6.81,7.05,7.1,6.74,165292.0,601949
2018-02-05,6.94,6.93,6.98,6.81,97891.0,601949
2018-02-06,6.78,6.3,6.88,6.25,186067.0,601949
2018-02-07,6.47,6.38,6.53,6.1,115284.0,601949
2018-02-08,6.32,6.44,6.48,6.32,72642.0,601949
2018-02-09,6.2,6.11,6.28,6.02,99611.0,601949
2018-02-12,6.19,6.27,6.33,6.17,66727.0,601949
2018-02-13,6.27,6.23,6.34,6.2,63921.0,601949
2018-02-14,6.2,6.28,6.28,6.2,41723.0,601949
2018-02-22,6.36,6.39,6.42,6.32,54628.0,601949
2018-02-23,6.38,6.54,6.69,6.35,100610.0,601949
2018-02-26,6.54,6.75,6.86,6.52,118897.0,601949
2018-02-27,6.74,6.73,6.8,6.6,126165.0,601949
2018-02-28,6.65,6.6,6.65,6.55,76266.0,601949
2018-03-01,6.55,6.63,6.65,6.53,65423.0,601949
