date,open,high,low,close,volume,money
2019-05-27,6.02,6.18,6.0,6.12,1838781.0,11206072.0
2019-05-28,6.1,6.25,6.1,6.16,1779700.0,10994577.0
2019-05-29,6.16,6.59,6.1,6.4,5168081.0,32875723.0
2019-05-30,6.34,6.34,6.17,6.24,3003400.0,18773647.0
2019-05-31,6.24,6.32,6.17,6.17,1929800.0,11986359.0
2019-06-03,6.2,6.21,6.05,6.07,2297644.0,14041055.0
2019-06-04,6.08,6.11,6.0,6.01,1729181.0,10427467.0
2019-06-05,6.05,6.1,6.0,6.04,1027900.0,6214998.0
2019-06-06,6.02,6.05,5.83,5.86,1757002.0,10434493.0
2019-06-10,5.86,5.99,5.85,5.88,2064235.0,12146237.0
2019-06-11,5.89,6.05,5.86,6.0,4817151.0,28728809.0
2019-06-12,6.01,6.24,5.96,6.07,4433210.0,27071569.0
2019-06-13,6.06,6.08,5.98,6.04,2710430.0,16326472.0
2019-06-14,6.04,6.09,5.92,5.95,2500730.0,15002629.0
2019-06-17,5.95,5.99,5.92,5.97,1061400.0,6326011.0
2019-06-18,5.94,6.01,5.9,5.92,1212682.0,7197485.0
2019-06-19,6.02,6.11,6.01,6.05,2399003.0,14530857.0
2019-06-20,6.05,6.18,6.04,6.18,3047141.0,18668157.0
2019-06-21,6.19,6.28,6.15,6.24,3013004.0,18735183.0
2019-06-24,6.26,6.26,6.19,6.23,1968520.0,12249305.0
2019-06-25,6.23,6.33,6.11,6.18,1520383.0,9381842.0
2019-06-26,6.19,6.23,6.12,6.15,1160500.0,7152203.0
2019-06-27,6.18,6.22,6.14,6.15,1478400.0,9129446.0
2019-06-28,6.22,6.56,6.21,6.35,9595102.0,61355261.0
2019-07-01,6.51,6.53,6.33,6.41,6446387.0,41266060.0
2019-07-02,6.41,6.41,6.27,6.29,3724233.0,23485973.0
2019-07-03,6.28,6.28,6.15,6.17,2721342.0,16848008.0
2019-07-04,6.17,6.26,6.14,6.23,2246665.0,13908765.0
2019-07-05,6.2,6.23,6.11,6.16,2394904.0,14746435.0
2019-07-08,6.14,6.19,6.0,6.02,3008757.0,18212412.0
2019-07-09,6.01,6.1,6.01,6.06,2004708.0,12106065.0
2019-07-10,6.05,6.09,6.01,6.03,1076600.0,6512557.0
2019-07-11,6.05,6.09,6.01,6.04,1656501.0,10016856.0
2019-07-12,6.04,6.06,6.01,6.05,910100.0,5496957.0
2019-07-15,6.05,6.09,5.96,6.06,1087857.0,6575141.0
2019-07-16,6.05,6.08,6.04,6.07,860400.0,5217719.0
2019-07-17,6.12,6.2,6.1,6.16,3009203.0,18525906.0
2019-07-18,6.16,6.17,6.05,6.05,1712800.0,10412150.0
2019-07-19,6.06,6.11,6.04,6.05,1478303.0,8978008.0
2019-07-22,6.1,6.1,5.85,5.89,1921000.0,11361900.0
2019-07-23,5.86,5.96,5.86,5.94,866604.0,5128074.0
2019-07-24,5.94,6.19,5.94,6.14,3255979.0,19864646.0
2019-07-25,6.14,6.15,6.01,6.08,1437132.0,8739783.0
2019-07-26,6.13,6.18,6.08,6.15,2116007.0,13002444.0
2019-07-29,6.18,6.18,6.09,6.12,1253400.0,7677101.0
2019-07-30,6.12,6.17,6.11,6.15,1298501.0,7982820.0
2019-07-31,6.11,6.22,6.1,6.16,2070728.0,12767503.0
2019-08-01,6.12,6.19,6.12,6.17,1198751.0,7388454.0
2019-08-02,6.05,6.15,6.01,6.1,1704550.0,10370410.0
2019-08-05,6.06,6.15,6.04,6.04,1774001.0,10801742.0
2019-08-06,5.96,6.05,5.71,6.03,3861775.0,22855899.0
2019-08-07,6.07,6.3,6.0,6.11,3848800.0,23746356.0
2019-08-08,6.12,6.15,6.0,6.02,2287101.0,13808759.0
2019-08-09,6.05,6.06,5.9,5.9,1454000.0,8674888.0
2019-08-12,5.89,5.98,5.86,5.96,1048307.0,6203318.0
2019-08-13,5.95,5.97,5.9,5.97,765601.0,4540805.0
2019-08-14,6.0,6.04,5.96,5.97,823601.0,4941481.0
2019-08-15,5.88,6.0,5.8,5.99,1196400.0,7093830.0
2019-08-16,5.98,6.02,5.96,5.97,1231000.0,7373109.0
