date,open,high,low,close,volume,money
2019-07-23,3.25,3.26,3.21,3.25,3067633.0,9927604.59
2019-07-24,3.24,3.31,3.24,3.29,4189300.0,13775932.0
2019-07-25,3.3,3.3,3.25,3.25,3525250.0,11534790.24
2019-07-26,3.27,3.29,3.24,3.26,2857002.0,9321208.5
2019-07-29,3.27,3.29,3.22,3.25,3117500.0,10143243.0
2019-07-30,3.25,3.31,3.23,3.29,4147952.0,13643550.56
2019-07-31,3.25,3.48,3.23,3.35,9272049.0,30932437.15
2019-08-01,3.35,3.37,3.27,3.31,4056703.0,13504928.93
2019-08-02,3.25,3.27,3.2,3.26,4411750.0,14289636.5
2019-08-05,3.22,3.26,3.2,3.2,3449600.0,11117807.0
2019-08-06,3.11,3.15,3.01,3.09,5769825.0,17775311.0
2019-08-07,3.1,3.13,3.06,3.06,2206000.0,6815561.0
2019-08-08,3.08,3.11,3.07,3.07,2244700.0,6948759.0
2019-08-09,3.08,3.12,3.0,3.01,2877750.0,8805188.5
2019-08-12,3.02,3.09,3.02,3.08,2086500.0,6370573.0
2019-08-13,3.07,3.11,3.05,3.1,2127000.0,6562385.0
2019-08-14,3.14,3.15,3.08,3.09,2122550.0,6591878.5
2019-08-15,3.02,3.09,3.01,3.08,2511400.0,7655890.5
2019-08-16,3.09,3.11,3.05,3.05,3349300.0,10337868.0
2019-08-19,3.08,3.15,3.07,3.14,4305064.0,13432652.97
2019-08-20,3.15,3.18,3.12,3.13,3532879.0,11126626.77
2019-08-21,3.13,3.16,3.13,3.14,2249925.0,7075897.75
2019-08-22,3.15,3.16,3.11,3.14,2333900.0,7309564.0
2019-08-23,3.14,3.45,3.13,3.29,20016807.0,67610965.76
2019-08-26,3.18,3.22,3.1,3.21,13287606.0,41928984.32
2019-08-27,3.22,3.26,3.18,3.24,7248995.0,23422269.85
2019-08-28,3.23,3.33,3.19,3.25,6064500.0,19690509.5
2019-08-29,3.27,3.28,3.19,3.2,4566118.0,14710224.42
2019-08-30,3.22,3.24,3.12,3.14,4414750.0,13981129.5
2019-09-02,3.14,3.21,3.11,3.2,3233727.0,10299675.02
2019-09-03,3.21,3.24,3.17,3.21,2885200.0,9238292.0
2019-09-04,3.2,3.37,3.19,3.29,9528626.0,31172295.66
2019-09-05,3.28,3.35,3.27,3.31,10009012.0,33137216.96
2019-09-06,3.32,3.33,3.24,3.27,4986050.0,16315916.0
2019-09-09,3.33,3.33,3.27,3.32,6711216.0,22137299.72
2019-09-10,3.32,3.36,3.28,3.36,6589763.0,21826731.16
2019-09-11,3.32,3.36,3.3,3.3,5014650.0,16679303.0
