date,open,high,low,close,volume,money
2019-07-23,14.59,14.59,14.26,14.53,1801382.0,25996232.0
2019-07-24,14.53,14.76,14.51,14.54,1614798.0,23633123.0
2019-07-25,14.57,14.79,14.3,14.79,2402842.0,34824224.0
2019-07-26,14.65,14.91,14.61,14.63,3256020.0,47981912.0
2019-07-29,14.63,14.67,14.43,14.59,1155106.0,16786364.0
2019-07-30,14.59,14.76,14.47,14.74,1231214.0,18082830.0
2019-07-31,14.74,14.77,14.4,14.44,1188213.0,17266616.0
2019-08-01,14.44,14.47,14.1,14.24,1604180.0,22837846.0
2019-08-02,14.01,14.35,13.95,14.26,4143003.0,58640744.0
2019-08-05,14.26,14.3,13.96,13.98,1225174.0,17294898.0
2019-08-06,13.96,13.96,13.53,13.82,1595794.0,21965722.0
2019-08-07,13.95,13.98,13.7,13.7,692590.0,9569884.0
2019-08-08,13.81,14.26,13.7,14.1,1551647.0,21865811.0
2019-08-09,14.08,14.29,13.97,14.03,1119224.0,15819735.0
2019-08-12,13.94,15.11,13.94,15.1,4463212.0,65970329.0
2019-08-13,14.75,14.85,14.56,14.78,2605677.0,38204484.0
2019-08-14,14.9,15.1,14.73,14.77,2181100.0,32475463.0
2019-08-15,14.33,14.66,14.33,14.65,1579818.0,22959976.0
2019-08-16,14.67,14.85,14.5,14.66,1636963.0,24062505.0
2019-08-19,14.66,14.89,14.6,14.87,1999782.0,29597929.0
2019-08-20,14.87,15.13,14.83,15.08,2482785.0,37317587.0
2019-08-21,15.08,15.15,14.76,14.8,1910880.0,28411486.0
2019-08-22,14.85,14.97,14.78,14.95,1180990.0,17559776.0
2019-08-23,14.95,14.95,14.7,14.72,1472880.0,21749814.0
2019-08-26,14.35,14.47,14.3,14.44,2132337.0,30615105.0
2019-08-27,14.44,14.85,14.44,14.7,2166837.0,31831477.0
2019-08-28,14.6,14.97,14.58,14.97,2575871.0,38307897.0
2019-08-29,14.95,15.05,14.76,14.93,2156327.0,32099218.0
