date,open,high,low,close,volume,money
2019-07-23,18.87,18.88,18.11,18.34,2877533.0,52755576.89
2019-07-24,18.24,18.87,18.23,18.79,3866657.0,72070667.02
2019-07-25,19.18,19.18,18.61,18.63,2813638.0,52939676.7
2019-07-26,18.45,18.65,18.34,18.51,2071100.0,38340228.86
2019-07-29,18.53,18.67,18.29,18.55,1491414.0,27530972.48
2019-07-30,18.41,19.31,18.41,18.68,4539038.0,85688152.62
2019-07-31,18.51,20.21,18.4,19.11,8020614.0,153524648.7
2019-08-01,19.0,19.0,18.36,18.39,5336900.0,99113308.0
2019-08-02,17.88,17.97,17.39,17.4,3745014.0,65915806.28
2019-08-05,17.4,17.5,16.97,17.06,1997467.0,34441477.58
2019-08-06,16.55,16.55,15.65,16.26,2343467.0,37995726.84
2019-08-07,16.4,16.48,16.1,16.15,1193900.0,19451765.0
2019-08-08,16.25,16.47,16.23,16.31,1107600.0,18094328.0
2019-08-09,16.41,16.55,16.06,16.06,1122314.0,18297804.38
2019-08-12,16.35,16.35,16.13,16.28,760300.0,12335345.0
2019-08-13,16.19,16.57,16.1,16.33,1158414.0,18924126.04
2019-08-14,16.41,16.56,16.33,16.35,1108400.0,18238770.0
2019-08-15,15.9,16.3,15.73,16.21,939961.0,15117609.79
2019-08-16,16.21,16.49,16.1,16.3,1143600.0,18678158.0
2019-08-19,16.43,16.7,16.34,16.66,1906753.0,31641436.39
2019-08-20,16.66,16.99,16.6,16.78,1753200.0,29330176.62
2019-08-21,16.71,16.88,16.53,16.53,1232808.0,20529061.8
2019-08-22,16.63,16.63,16.39,16.59,1023738.0,16928476.28
2019-08-23,16.59,16.76,16.41,16.45,1026300.0,17021213.0
2019-08-26,16.2,16.87,15.8,16.5,1539400.0,25550169.0
2019-08-27,16.55,16.75,16.55,16.57,1530869.0,25484822.95
2019-08-28,16.62,17.15,16.61,16.8,3025600.0,51200158.0
2019-08-29,16.67,16.98,16.67,16.74,1492741.0,25086908.75
2019-08-30,16.78,16.93,16.26,16.28,1692838.0,28017351.8
2019-09-02,16.27,16.73,16.16,16.61,1565738.0,26026407.32
2019-09-03,16.79,16.84,16.54,16.64,1235053.0,20597946.39
2019-09-04,16.69,16.78,16.55,16.66,1544838.0,25723087.94
2019-09-05,16.79,16.91,16.62,16.65,2173268.0,36455940.78
2019-09-06,16.7,16.9,16.62,16.72,1958400.0,32796405.0
2019-09-09,16.85,16.98,16.74,16.95,2105314.0,35570449.46
2019-09-10,16.98,17.21,16.86,17.05,1917216.0,32596747.4
2019-09-11,17.09,17.1,16.82,16.82,1482443.0,25097063.87
2019-09-12,16.8,17.08,16.76,16.93,1420343.0,24070003.69
2019-09-16,16.96,17.38,16.96,17.12,2173833.0,37302806.63
