date,open,high,low,close,volume,money
2019-07-26,7.01,7.23,6.93,7.06,24098335.0,169863468.67
2019-07-29,6.98,7.35,6.98,7.25,22836473.0,164624785.5
2019-07-30,7.31,7.54,7.15,7.19,19274166.0,140072602.02
2019-07-31,7.25,7.48,7.2,7.29,16971492.0,123776998.4
2019-08-01,7.21,7.26,7.07,7.26,14364683.0,102837724.52
2019-08-02,7.02,7.14,6.75,7.08,12427407.0,86956389.38
2019-08-05,7.08,7.42,7.0,7.27,19444198.0,141096684.95
2019-08-06,7.11,7.11,6.75,6.87,14256568.0,98923104.37
2019-08-07,6.99,7.56,6.9,7.31,21185269.0,157647012.49
2019-08-08,7.17,7.75,7.1,7.62,39201758.0,293468331.39
2019-08-09,7.5,7.96,7.46,7.55,33985515.0,260892478.06
2019-08-12,7.7,7.8,7.4,7.79,23830824.0,181525168.28
2019-08-13,7.6,7.76,7.48,7.55,18612070.0,141654868.11
2019-08-14,7.72,8.1,7.56,8.02,33118521.0,260622123.16
2019-08-15,7.7,8.31,7.65,8.17,25398082.0,201218009.75
2019-08-16,8.05,8.24,7.91,8.06,26444066.0,213411402.47
2019-08-19,8.3,8.36,8.06,8.21,28599768.0,234831128.94
2019-08-20,8.18,8.86,8.13,8.19,32153724.0,270966653.24
2019-08-21,8.15,8.15,7.83,7.95,24446764.0,194398948.68
2019-08-22,7.5,7.9,7.37,7.62,27674570.0,209358403.22
2019-08-23,7.52,7.52,7.17,7.21,21044690.0,154243723.09
2019-08-26,7.01,7.34,7.01,7.3,12460403.0,90126831.67
2019-08-27,7.3,7.5,7.3,7.46,13884917.0,103230403.68
2019-08-28,7.44,7.44,7.22,7.4,10212677.0,74732940.52
2019-08-29,7.54,7.6,7.25,7.29,12597512.0,93565091.45
2019-08-30,7.28,7.36,6.92,7.0,13554885.0,96710798.25
2019-09-02,7.01,7.23,7.01,7.23,8971703.0,64184869.92
2019-09-03,7.38,7.55,7.3,7.47,16490145.0,122540439.45
2019-09-04,7.5,7.5,7.28,7.4,10841189.0,79756287.09
2019-09-05,7.41,7.53,7.33,7.42,14709953.0,109280952.55
2019-09-06,7.43,7.47,7.33,7.39,10957956.0,80919163.71
2019-09-09,7.46,7.69,7.38,7.69,17465697.0,131318629.27
2019-09-10,7.65,7.67,7.5,7.67,13569612.0,102882270.98
2019-09-11,7.67,7.88,7.65,7.79,18623272.0,144699269.11
2019-09-12,7.8,7.84,7.67,7.83,11863840.0,92127381.13
2019-09-16,7.83,7.9,7.6,7.69,12326303.0,95508830.92
2019-09-17,7.68,7.68,7.32,7.34,11835400.0,87803745.0
2019-09-18,7.36,7.43,7.33,7.38,6193200.0,45647942.0
2019-09-19,7.39,7.6,7.36,7.6,10413300.0,78115328.0
2019-09-20,7.55,7.93,7.51,7.84,20687924.0,160878689.19
2019-09-23,7.82,8.05,7.73,8.05,21929801.0,174139600.53
2019-09-24,8.05,8.06,7.83,7.88,14245650.0,112709127.78
2019-09-25,7.83,8.11,7.61,8.1,20986000.0,165820625.1
2019-09-26,8.15,8.15,7.35,7.71,20782950.0,161107970.81
2019-09-27,7.55,8.4,7.51,8.16,25968395.0,210235419.21
2019-09-30,8.08,8.36,8.01,8.19,19960338.0,163674059.92
2019-10-08,8.18,8.68,8.11,8.53,25555407.0,216469134.1
2019-10-09,8.42,8.46,8.19,8.45,16987498.0,141461609.0
2019-10-10,8.41,8.63,8.22,8.46,18053192.0,151437989.29
2019-10-11,9.0,9.2,8.35,8.39,36804680.0,323134041.12
2019-10-14,8.2,8.45,8.15,8.25,22930151.0,189742431.56
2019-10-15,8.24,8.24,7.9,7.97,16072220.0,128838856.49
2019-10-16,7.97,8.18,7.92,7.97,11666447.0,94228987.88
2019-10-17,7.87,8.07,7.87,8.05,7344520.0,58462488.08
2019-10-18,8.06,8.15,7.88,7.94,9001300.0,72198613.0
2019-10-21,8.03,8.21,7.93,8.21,12981905.0,105252989.17
2019-10-22,8.2,8.4,8.14,8.38,14912065.0,123781478.27
2019-10-23,8.38,8.79,8.21,8.56,18411331.0,155687510.76
2019-10-24,8.36,8.66,8.3,8.35,15412845.0,130099944.3
2019-10-25,8.25,8.31,7.99,8.18,13784600.0,111910013.8
2019-10-28,8.18,8.49,8.09,8.48,13669443.0,113806221.09
2019-10-29,8.41,8.47,8.23,8.23,9674729.0,80526327.33
2019-10-30,8.16,8.21,7.99,8.06,7916450.0,64078120.42
2019-10-31,8.07,8.18,8.01,8.05,6506260.0,52713915.4
2019-11-01,8.05,8.22,7.89,8.19,7128463.0,57826477.96
2019-11-04,8.23,8.44,8.2,8.4,11771660.0,98473276.36
2019-11-05,8.46,8.46,8.28,8.39,7519205.0,62869777.64
2019-11-06,8.38,8.51,8.31,8.51,9790404.0,82292825.32
2019-11-07,8.51,8.62,8.4,8.55,10356501.0,88071431.54
2019-11-08,8.53,8.63,8.24,8.27,10428152.0,88287012.16
2019-11-11,8.11,8.14,7.88,7.88,10748600.0,86005887.0
2019-11-12,7.76,7.92,7.51,7.7,8586300.0,65943596.0
2019-11-13,7.69,7.69,7.56,7.61,4128800.0,31418380.4
2019-11-14,7.62,7.76,7.62,7.76,4537002.0,35001376.38
2019-11-15,7.75,7.75,7.36,7.36,7355200.0,55408248.0
2019-11-18,7.42,7.65,7.36,7.65,5974330.0,44917746.82
2019-11-19,7.66,7.76,7.59,7.75,4979400.0,38398496.5
2019-11-20,7.76,7.84,7.61,7.66,5112700.0,39379920.0
2019-11-21,7.6,7.65,7.53,7.57,3414501.0,25891656.55
2019-11-22,7.53,7.66,7.38,7.38,5520929.0,41256324.48
2019-11-25,7.34,7.42,7.05,7.14,6942900.0,49767734.73
2019-11-26,7.15,7.25,7.09,7.09,3304227.0,23634713.97
2019-11-27,7.11,7.16,7.06,7.13,2860200.0,20347956.0
2019-11-28,7.18,7.27,7.04,7.11,4201408.0,30050269.64
2019-11-29,7.12,7.14,6.99,7.1,3894200.0,27592568.0
2019-12-02,7.14,7.28,7.13,7.19,4001804.0,28832751.76
2019-12-03,7.19,7.32,7.08,7.32,4445200.0,32101305.0
2019-12-04,7.29,7.38,7.22,7.33,4313884.0,31606365.72
2019-12-05,7.42,7.46,7.35,7.41,4817300.0,35679407.71
2019-12-06,7.43,7.49,7.37,7.48,4208850.0,31309620.0
2019-12-09,7.52,7.63,7.48,7.57,5172400.0,39171724.0
2019-12-10,7.54,7.72,7.47,7.7,8990100.0,68342159.0
2019-12-11,7.64,8.03,7.61,7.74,9818000.0,77069513.02
2019-12-12,7.75,8.08,7.63,7.94,13126979.0,103650300.16
2019-12-13,7.92,8.0,7.71,7.81,10067302.0,78733624.6
2019-12-16,7.81,8.52,7.77,8.31,19853043.0,162430418.07
2019-12-17,8.32,9.13,8.32,8.68,33228347.0,290304599.26
2019-12-18,8.64,8.9,8.52,8.82,23758754.0,206145265.08
2019-12-19,8.68,8.75,8.46,8.67,18085318.0,155683081.77
2019-12-20,8.68,8.84,8.35,8.39,15602650.0,133459970.29
2019-12-23,8.4,8.75,8.2,8.49,17591725.0,149825918.68
2019-12-24,8.47,8.72,8.43,8.7,14742380.0,127205053.87
2019-12-25,8.67,8.84,8.52,8.64,15732410.0,136298583.81
2019-12-26,8.59,9.07,8.52,8.95,21042999.0,185695955.4
2019-12-27,8.99,9.33,8.45,8.5,33161098.0,297140727.77
2019-12-30,8.34,9.35,8.28,9.35,25467902.0,232299658.82
2019-12-31,9.6,9.75,8.96,9.0,36799378.0,342799863.29
2020-01-02,8.94,9.34,8.94,9.11,23838166.0,218269882.8
2020-01-03,9.12,9.36,9.02,9.15,18002509.0,165451002.06
2020-01-06,9.01,9.32,8.91,9.24,19876063.0,182212634.31
2020-01-07,9.26,9.4,9.05,9.37,19223462.0,178181797.68
2020-01-08,9.27,9.37,9.0,9.03,18481642.0,168949643.27
2020-01-09,9.08,9.25,8.86,9.05,16057629.0,145275560.31
2020-01-10,9.13,9.13,8.82,8.89,11385210.0,101854105.9
2020-01-13,8.86,9.18,8.8,9.13,12576414.0,113600960.46
2020-01-14,9.15,9.25,9.07,9.11,12108750.0,110893339.5
2020-01-15,9.18,9.21,8.93,9.18,11037989.0,100219483.67
2020-01-16,9.15,9.2,8.98,8.99,9313110.0,84497713.8
2020-01-17,8.98,9.05,8.76,8.78,10070385.0,89398485.45
2020-01-20,8.86,9.42,8.81,9.39,24602812.0,227209081.73
2020-01-21,9.25,9.56,9.18,9.25,17883850.0,167349780.14
2020-01-22,9.25,9.86,9.2,9.69,25370947.0,241329784.64
