date,open,high,low,close,volume,money
2019-05-16,19.81,20.1,19.3,19.55,7627433.0,149971722.73
2019-05-17,19.5,19.65,17.71,18.36,8394630.0,156395475.64
2019-05-20,18.53,18.55,17.05,17.6,7141625.0,125461467.87
2019-05-21,17.7,18.39,17.68,18.09,5916737.0,107225145.68
2019-05-22,18.56,18.89,17.54,17.75,8053398.0,145726067.28
2019-05-23,18.02,18.09,16.74,16.91,7092245.0,123134048.92
2019-05-24,17.13,17.56,17.02,17.1,6052983.0,104593420.11
2019-05-27,17.13,17.48,16.38,17.21,6672949.0,113199293.8
2019-05-28,17.3,17.88,17.0,17.22,6337491.0,110535525.21
2019-05-29,17.36,17.36,16.83,17.14,4016538.0,68994096.69
2019-05-30,17.3,17.3,16.35,16.71,5985871.0,99876849.54
2019-05-31,16.8,16.8,15.15,15.86,9628937.0,154006806.66
2019-06-03,16.15,16.37,15.72,15.78,6127975.0,98528538.34
2019-06-04,15.82,15.89,14.53,14.97,7212837.0,108580707.69
2019-06-05,15.44,15.55,14.88,15.06,6098500.0,93014588.0
2019-06-06,15.24,15.24,14.04,14.14,5872728.0,84464858.57
2019-06-10,14.28,14.9,14.27,14.69,5888558.0,85623314.87
2019-06-11,14.81,15.53,14.81,15.32,5275913.0,80183164.38
2019-06-12,15.44,15.58,14.9,14.96,4667842.0,71130406.61
2019-06-13,15.03,15.88,14.66,15.69,8271239.0,128204147.63
2019-06-14,15.61,15.78,14.86,15.16,6600548.0,100483460.32
2019-06-17,15.3,15.38,14.82,15.21,4880780.0,74044149.18
2019-06-18,15.2,15.36,14.99,15.2,3025688.0,45977980.5
2019-06-19,15.21,15.43,15.12,15.26,5028519.0,76792625.24
2019-06-20,15.28,15.56,15.08,15.34,5566020.0,85370377.19
2019-06-21,15.7,15.89,15.42,15.82,7008219.0,110079920.76
2019-06-24,16.11,16.17,15.4,15.6,4491113.0,70345030.54
2019-06-25,15.64,15.7,15.35,15.51,3956486.0,61146375.42
2019-06-26,15.5,15.85,15.38,15.7,3357053.0,52640525.11
2019-06-27,15.73,15.75,15.52,15.62,2997830.0,46770921.05
2019-06-28,15.7,15.7,15.21,15.45,2483419.0,38255680.89
2019-07-01,15.6,15.8,15.55,15.71,3533571.0,55465307.97
2019-07-02,15.61,16.0,15.61,15.98,3772423.0,59650466.96
2019-07-03,16.0,16.1,15.8,15.89,4961949.0,79042752.29
2019-07-04,15.92,15.98,15.78,15.84,2124655.0,33711501.45
2019-07-05,15.68,15.96,15.48,15.49,2193200.0,34426431.0
2019-07-08,15.53,15.53,14.1,14.25,4097975.0,59995840.18
2019-07-09,14.19,14.46,14.05,14.4,2500048.0,35737634.94
2019-07-10,14.35,14.67,14.35,14.48,2577500.0,37331341.0
2019-07-11,14.48,14.75,14.4,14.49,2264149.0,32938550.74
2019-07-12,14.45,14.67,14.26,14.59,2023257.0,29337139.1
2019-07-15,14.32,14.75,14.32,14.7,2332655.0,34010944.19
2019-07-16,14.78,14.87,14.51,14.74,2257233.0,33193770.79
2019-07-17,14.79,14.96,14.57,14.73,2105772.0,31076805.79
2019-07-18,14.75,14.75,14.4,14.45,1526400.0,22183592.98
2019-07-19,14.5,14.84,14.5,14.72,2385974.0,35131094.13
2019-07-22,14.64,14.82,14.27,14.32,2152712.0,31269718.92
2019-07-23,14.8,15.0,14.18,14.37,2013402.0,29202961.0
2019-07-24,14.03,14.67,14.03,14.5,2287300.0,33114081.26
2019-07-25,14.51,14.51,14.12,14.19,2080300.0,29729113.46
2019-07-26,14.25,14.32,14.01,14.18,1910785.0,27021522.94
2019-07-29,14.25,14.25,13.5,13.6,2745332.0,37888368.22
2019-07-30,13.54,14.96,13.54,14.96,7921736.0,116996754.53
2019-07-31,15.2,15.2,14.41,14.7,7751499.0,114011032.16
2019-08-01,14.69,14.75,14.41,14.66,4188991.0,61208872.24
2019-08-02,14.38,14.48,13.94,14.15,4469181.0,63427310.87
2019-08-05,14.3,15.57,14.3,14.58,7035203.0,105490893.08
2019-08-06,14.06,14.32,13.6,13.92,5664920.0,78961140.36
2019-08-07,14.07,14.85,13.97,14.18,5026506.0,72302092.99
2019-08-08,13.7,13.81,13.3,13.7,4702962.0,64261586.2
2019-08-09,13.9,13.96,13.51,13.59,2499000.0,34143013.66
2019-08-12,13.66,13.81,13.3,13.65,1791853.0,24324465.51
2019-08-13,13.51,13.8,13.46,13.55,1598233.0,21747367.22
2019-08-14,13.72,13.76,13.37,13.44,2389643.0,32320417.8
2019-08-15,13.23,13.45,12.5,13.45,2268532.0,29541548.04
2019-08-16,13.46,13.46,13.15,13.32,1918452.0,25476658.9
2019-08-19,13.35,13.54,13.13,13.47,2610975.0,34855534.5
2019-08-20,13.42,13.55,13.37,13.42,1915333.0,25728280.05
2019-08-21,13.45,13.48,13.08,13.14,1722228.0,22870095.64
