date,open,close,high,low,volume,code
2018-02-06,10.83,10.41,10.88,10.4,40414.0,300230
2018-02-07,11.45,11.45,11.45,11.21,133724.0,300230
2018-02-08,11.6,11.9,11.99,11.38,148661.0,300230
2018-02-09,11.51,11.11,11.71,11.04,87291.0,300230
2018-02-12,11.12,12.22,12.22,11.12,95305.0,300230
2018-02-13,12.46,12.0,12.46,11.93,100551.0,300230
2018-02-14,11.9,12.03,12.16,11.7,57263.0,300230
2018-02-22,12.19,12.21,12.4,11.93,60772.0,300230
2018-02-23,12.13,12.04,12.24,11.92,44712.0,300230
2018-02-26,12.2,12.54,12.55,12.0,87413.0,300230
2018-02-27,12.4,12.84,12.98,12.39,103303.0,300230
2018-02-28,12.71,12.85,13.09,12.54,74359.0,300230
2018-03-01,12.65,13.03,13.06,12.61,63290.0,300230
2018-03-02,12.9,12.97,13.33,12.85,83291.0,300230
2018-03-05,12.81,12.8,13.13,12.75,83410.0,300230
2018-03-06,12.89,13.0,13.0,12.76,111550.0,300230
2018-03-07,12.95,12.96,13.55,12.95,193719.0,300230
2018-03-08,12.89,12.8,13.02,12.75,103576.0,300230
2018-03-09,12.87,13.44,13.57,12.8,173011.0,300230
2018-03-12,13.66,13.95,14.46,13.6,179158.0,300230
2018-03-13,14.01,14.07,14.23,13.8,122429.0,300230
2018-03-14,14.04,13.8,14.11,13.73,79497.0,300230
2018-03-15,13.82,14.03,14.05,13.51,95915.0,300230
2018-03-16,14.0,13.82,14.34,13.8,92568.0,300230
2018-03-19,13.83,13.88,14.1,13.65,65590.0,300230
2018-03-20,13.74,13.55,13.8,13.28,100315.0,300230
2018-03-21,13.54,13.15,13.77,13.11,81566.0,300230
2018-03-22,13.1,13.14,13.33,13.03,57410.0,300230
2018-03-23,12.7,11.95,12.84,11.88,110337.0,300230
2018-03-26,11.74,12.28,12.34,11.69,54628.0,300230
2018-03-27,12.6,12.52,12.67,12.42,74906.0,300230
2018-03-28,12.3,12.63,12.72,12.26,57029.0,300230
2018-03-29,12.62,12.67,12.84,12.53,43424.0,300230
2018-03-30,12.71,12.93,13.03,12.63,56413.0,300230
2018-04-02,13.04,12.79,13.14,12.77,62192.0,300230
2018-04-03,12.6,12.4,12.6,12.31,49428.0,300230
2018-04-04,12.42,12.26,12.58,12.24,44769.0,300230
2018-04-09,12.18,11.57,12.4,11.45,115539.0,300230
2018-04-10,11.49,11.75,11.77,11.49,57718.0,300230
2018-04-11,11.79,11.93,12.09,11.73,46138.0,300230
2018-04-12,11.85,11.87,12.05,11.81,39045.0,300230
2018-04-13,11.92,11.81,11.98,11.73,24724.0,300230
2018-04-16,11.75,11.57,11.85,11.42,32241.0,300230
2018-04-17,11.62,11.09,11.67,11.02,38396.0,300230
2018-04-18,11.15,11.2,11.25,10.82,46371.0,300230
2018-04-19,11.19,11.28,11.45,11.1,30345.0,300230
2018-04-20,11.33,10.93,11.35,10.83,26008.0,300230
2018-04-23,10.85,11.04,11.14,10.85,19734.0,300230
2018-04-24,11.01,11.4,11.44,11.01,36217.0,300230
2018-04-25,11.69,11.42,11.84,11.36,71169.0,300230
2018-04-26,11.31,10.89,11.38,10.88,58760.0,300230
2018-04-27,10.91,11.05,11.09,10.91,25909.0,300230
