time,count,sucessRatio,avgIncrease1,minIncrease1,maxIncrease1,avgIncrease2,minIncrease2,maxIncrease2,avgIncrease3,minIncrease3,maxIncrease3
2017-02-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-02-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-02-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-02-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-23 00:00:00,2,0.0,0.06,0.06,0.06,0.16,0.16,0.16,0.12,0.12,0.16
2017-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-12 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2017-04-13 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2017-04-14 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2017-04-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-04-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-05-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-06 00:00:00,1,1.0,-0.02,-0.02,0,-0.07,-0.07,0.02,0.02,0.02,0
2017-06-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-09 00:00:00,2,0.0,0.1,0.1,0.1,0.18,0.15,0.33,0.23,0.13,0.33
2017-06-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-15 00:00:00,1,1.0,0.01,0.01,0.01,0.06,0.06,0.06,0.04,0.04,0.06
2017-06-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-21 00:00:00,1,1.0,-0.04,-0.04,0,0.06,0.06,0.06,0.02,0.02,0.06
2017-06-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-06-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-11 00:00:00,1,0.0,0.02,0.02,0.02,0.11,0.11,0.11,0.0,0.0,0.11
2017-07-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-25 00:00:00,1,0.0,-0.02,-0.02,0,-0.05,-0.05,0,-0.08,-0.08,0
2017-07-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-07-28 00:00:00,1,1.0,-0.03,-0.03,0,-0.07,-0.07,0,-0.06,-0.06,0
2017-07-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 00:00:00,1,0.0,0.03,0.03,0.03,0.0,0.0,0,-0.06,-0.06,0
2017-08-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-10 00:00:00,1,0.0,-0.01,-0.01,0,0.09,0.09,0.09,0.09,0.09,0.09
2017-08-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-16 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.25,0.25,0.25,0.21
2017-08-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-24 00:00:00,1,0.0,0.02,0.02,0.02,-0.03,-0.03,0.06,0.06,0.06,0
2017-08-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-08-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-01 00:00:00,2,0.0,-0.03,-0.03,0,-0.02,-0.02,0,-0.01,-0.01,0
2017-09-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-13 00:00:00,1,0.0,-0.06,-0.06,0,-0.06,-0.06,0,-0.11,-0.11,0
2017-09-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-15 00:00:00,1,1.0,0.03,0.03,0.03,-0.01,-0.01,0.01,0.01,0.01,0
2017-09-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-22 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2017-09-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-09-28 00:00:00,1,0.0,0.08,0.08,0.08,0.18,0.18,0.3,0.3,0.3,0.18
2017-09-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-11 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2017-10-12 00:00:00,3,0.0,0.07,0.05,0.1,0.09,-0.04,0.33,0.15,0.01,0.33
2017-10-13 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2017-10-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-17 00:00:00,1,0.0,0.07,0.07,0.07,-0.03,-0.03,0,-0.06,-0.06,0
2017-10-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-10-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-02 00:00:00,2,0.5,-0.03,-0.08,0.02,-0.06,-0.1,0,-0.12,-0.14,0
2017-11-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-11-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-11 00:00:00,1,1.0,0.1,0.1,0.1,0.21,0.21,0.28,0.28,0.28,0.21
2017-12-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2017-12-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25 00:00:00,1,1.0,-0.05,-0.05,0,-0.07,-0.07,0,-0.09,-0.09,0
2018-01-26 00:00:00,1,1.0,0.1,0.1,0.1,-0.01,-0.01,0,-0.03,-0.03,0
2018-01-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-12 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2018-02-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-22 00:00:00,2,0.0,-0.05,-0.05,0,-0.11,-0.11,0,-0.11,-0.11,0
2018-02-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-26 00:00:00,1,0.0,-0.02,-0.02,0,-0.06,-0.06,0,-0.03,-0.03,0
2018-02-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-02-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-01 00:00:00,1,0.0,0.1,0.1,0.1,0.15,0.15,0.15,0.14,0.14,0.15
2018-03-02 00:00:00,1,0.0,0.05,0.05,0.05,0.08,0.08,0.08,0.05,0.05,0.08
2018-03-05 00:00:00,1,0.0,0.1,0.1,0.1,0.11,0.11,0.11,0.09,0.09,0.11
2018-03-06 00:00:00,1,0.0,0.05,0.05,0.05,0.01,0.01,0.02,0.02,0.02,0.01
2018-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 00:00:00,1,1.0,-0.03,-0.03,0,-0.02,-0.02,0,-0.03,-0.03,0
2018-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-13 00:00:00,1,0.0,0.03,0.03,0.03,0.04,0.04,0.04,0.01,0.01,0.04
2018-03-14 00:00:00,1,0.0,0.01,0.01,0.01,-0.02,-0.02,0,-0.08,-0.08,0
2018-03-15 00:00:00,4,0.0,-0.0,-0.06,0.1,-0.0,-0.08,0.3,0.06,-0.11,0.3
2018-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-27 00:00:00,1,0.0,-0.08,-0.08,0,-0.1,-0.1,0,-0.06,-0.06,0
2018-03-28 00:00:00,4,0.25,0.04,0.01,0.05,0.05,0.03,0.06,-0.04,-0.06,0.06
2018-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-03-30 00:00:00,1,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.02
2018-04-02 00:00:00,1,1.0,-0.05,-0.05,0,-0.02,-0.02,0,-0.04,-0.04,0
2018-04-03 00:00:00,1,1.0,-0.01,-0.01,0,0.04,0.04,0.09,0.09,0.09,0.04
2018-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-04-09 00:00:00,1,0.0,0.0,0.0,0,-0.06,-0.06,0,-0.09,-0.09,0
2018-04-10 00:00:00,1,1.0,-0.07,-0.07,0,-0.12,-0.12,0,-0.17,-0.17,0
2018-04-11 00:00:00,2,0.5,0.05,-0.01,0.1,0.06,-0.06,0.17,0.0,-0.06,0.17
2018-04-12 00:00:00,1,1.0,-0.08,-0.08,0,-0.05,-0.05,0,-0.1,-0.1,0
2018-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-04-16 00:00:00,1,1.0,0.1,0.1,0.1,0.02,0.02,0.12,0.12,0.12,0.02
2018-04-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-04-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-04-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-04-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-04-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-04-24 00:00:00,1,1.0,-0.1,-0.1,0,-0.14,-0.14,0,-0.12,-0.12,0
2018-04-25 00:00:00,1,0.0,0.01,0.01,0.01,0.11,0.11,0.11,0.09,0.09,0.11
2018-04-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-04-27 00:00:00,1,0.0,0.1,0.1,0.1,0.06,0.06,0.06,-0.03,-0.03,0.06
2018-05-02 00:00:00,1,0.0,0.08,0.08,0.08,-0.03,-0.03,0,-0.1,-0.1,0
2018-05-03 00:00:00,2,0.0,-0.1,-0.1,0,-0.17,-0.19,0,-0.15,-0.17,0
2018-05-04 00:00:00,1,1.0,-0.1,-0.1,0,-0.11,-0.11,0,-0.1,-0.1,0
2018-05-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-09 00:00:00,2,1.0,-0.02,-0.05,0.02,-0.05,-0.07,0,-0.05,-0.07,0
2018-05-10 00:00:00,1,0.0,0.1,0.1,0.1,0.0,-0.0,0,-0.02,-0.02,0
2018-05-11 00:00:00,1,0.0,-0.03,-0.03,0,-0.09,-0.09,0,-0.14,-0.14,0
2018-05-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-15 00:00:00,1,0.0,0.04,0.04,0.04,-0.06,-0.06,0.03,0.03,0.03,0
2018-05-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-18 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2018-05-21 00:00:00,1,0.0,-0.08,-0.08,0,-0.11,-0.11,0,-0.06,-0.06,0
2018-05-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-24 00:00:00,1,0.0,-0.02,-0.02,0,-0.09,-0.09,0,-0.09,-0.09,0
2018-05-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-05-29 00:00:00,3,0.33,-0.02,-0.07,0.03,-0.11,-0.16,0,-0.16,-0.17,0
2018-05-30 00:00:00,2,0.0,-0.08,-0.09,0,-0.16,-0.16,0,-0.23,-0.24,0
2018-05-31 00:00:00,1,0.0,-0.07,-0.07,0,-0.05,-0.05,0,-0.07,-0.07,0
2018-06-01 00:00:00,1,0.0,-0.1,-0.1,0,-0.06,-0.06,0,-0.16,-0.16,0
2018-06-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-06-05 00:00:00,3,0.0,0.04,-0.06,0.1,-0.07,-0.16,0,-0.1,-0.15,0
2018-06-06 00:00:00,1,1.0,-0.1,-0.1,0,-0.11,-0.11,0,-0.1,-0.1,0
2018-06-07 00:00:00,1,1.0,0.1,0.1,0.1,0.21,0.21,0.21,0.15,0.15,0.21
2018-06-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-06-11 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.21,0.09,0.09,0.21
2018-06-12 00:00:00,1,1.0,-0.1,-0.1,0,-0.06,-0.06,0,-0.12,-0.12,0
2018-06-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-06-14 00:00:00,1,0.0,0.07,0.07,0.07,-0.04,-0.04,0,-0.13,-0.13,0
2018-06-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-06-19 00:00:00,2,0.0,0.1,0.1,0.1,0.1,-0.01,0.21,-0.01,-0.11,0.21
2018-06-20 00:00:00,2,0.5,-0.02,-0.1,0.06,-0.12,-0.19,0,-0.11,-0.2,0
2018-06-21 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.21,0.09,0.09,0.21
2018-06-22 00:00:00,1,0.0,0.01,0.01,0.01,-0.09,-0.09,0,-0.15,-0.15,0
2018-06-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-06-26 00:00:00,1,1.0,0.1,0.1,0.1,0.21,0.21,0.21,0.09,0.09,0.21
2018-06-27 00:00:00,2,0.0,0.08,0.05,0.1,0.09,0.03,0.27,0.13,-0.01,0.27
2018-06-28 00:00:00,3,1.0,-0.03,-0.08,0.01,-0.0,-0.04,0.11,0.02,-0.04,0.11
2018-06-29 00:00:00,4,1.0,-0.01,-0.06,0.04,-0.0,-0.06,0.14,0.04,-0.06,0.14
2018-07-02 00:00:00,2,0.0,0.1,0.1,0.1,0.18,0.15,0.26,0.26,0.25,0.26
2018-07-03 00:00:00,1,0.0,0.1,0.1,0.1,0.12,0.12,0.12,0.05,0.05,0.12
2018-07-04 00:00:00,2,0.0,0.1,0.1,0.1,0.17,0.15,0.21,0.13,0.04,0.21
2018-07-05 00:00:00,4,0.25,0.07,0.03,0.1,0.02,-0.07,0.21,-0.06,-0.14,0.21
2018-07-06 00:00:00,3,0.0,-0.04,-0.1,0.07,-0.14,-0.19,0.06,-0.12,-0.23,0
2018-07-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 00:00:00,2,0.5,0.07,0.04,0.1,0.03,-0.0,0.05,-0.03,-0.04,0.05
2018-07-11 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.21,0.09,0.09,0.21
2018-07-12 00:00:00,1,0.0,0.1,0.1,0.1,0.02,0.02,0.02,-0.02,-0.02,0.02
2018-07-13 00:00:00,3,0.0,0.1,0.1,0.1,0.13,0.04,0.33,0.12,-0.06,0.21
2018-07-16 00:00:00,1,1.0,0.07,0.07,0.07,-0.04,-0.04,0,-0.07,-0.07,0
2018-07-17 00:00:00,4,0.5,0.08,0.04,0.1,0.02,-0.05,0.15,-0.03,-0.08,0.15
